time,x,y,z
1709255216975.0,0.37036585807800293,0.313972532749176,0.12441176176071167
1709255217975.0,-0.09433034062385559,0.1886451244354248,-0.021492063999176025
1709255218975.0,-0.20532771944999695,0.2706305980682373,0.0046266913414001465
1709255219975.0,0.44624513387680054,0.5009201169013977,0.04152947664260864
1709255220975.0,0.1427551805973053,0.3449459671974182,-0.0035113096237182617
1709255221975.0,-0.06711792200803757,0.26587581634521484,0.022297382354736328
1709255222975.0,0.339943528175354,0.33264851570129395,0.06882631778717041
1709255223975.0,0.2514243423938751,0.3570669889450073,0.06360626220703125
1709255224975.0,0.12780791521072388,0.40981531143188477,-0.00012004375457763672
1709255225975.0,-0.22586116194725037,0.20377814769744873,0.09349799156188965
1709255226975.0,-0.11497178673744202,0.3096137046813965,0.12819653749465942
1709255227975.0,-0.06642557680606842,0.19750899076461792,0.270322322845459
1709255228975.0,-0.08017615973949432,0.14642488956451416,0.37693125009536743
1709255229975.0,-0.12857164442539215,0.36923640966415405,-0.03886842727661133
1709255230975.0,-0.10039819777011871,0.4790664315223694,0.17487728595733643
1709255231975.0,-0.11995486170053482,0.3488650918006897,0.4067206382751465
1709255232975.0,-0.16877669095993042,0.3801318407058716,0.19649887084960938
1709255233975.0,-0.18466302752494812,0.37976765632629395,0.4638060927391052
1709255234975.0,-0.19151833653450012,0.3539436459541321,0.2568870782852173
1709255235975.0,-0.15500801801681519,0.2670672535896301,0.3069528341293335
