0xMe,0xVr,0xMx,0xMi,0xUM,0xLM,0yMe,0yVr,0yMx,0yMn,0yUM,0yLM,0zMe,0zVr,0zMx,0zMi,0zUM,0zLM,0dxMe,0dxVr,0dxMx,0dxMi,0dxUM,0dxLM,0dyMe,0dyVr,0dyMx,0dyMn,0dyUM,0dyLM,0dzMe,0dzVr,0dzMx,0dzMi,0dzUM,0dzLM,1xMe,1xVr,1xMx,1xMi,1xUM,1xLM,1yMe,1yVr,1yMx,1yMn,1yUM,1yLM,1zMe,1zVr,1zMx,1zMi,1zUM,1zLM,2xMe,2xVr,2xMx,2xMi,2xUM,2xLM,2yMe,2yVr,2yMx,2yMn,2yUM,2yLM,2zMe,2zVr,2zMx,2zMi,2zUM,2zLM,4xMe,4xVr,4xMx,4xMi,4xUM,4xLM,4yMe,4yVr,4yMx,4yMn,4yUM,4yLM,4zMe,4zVr,4zMx,4zMi,4zUM,4zLM,5xMe,5xVr,5xMx,5xMi,5xUM,5xLM,5yMe,5yVr,5yMx,5yMn,5yUM,5yLM,5zMe,5zVr,5zMx,5zMi,5zUM,5zLM,6xMe,6xVr,6xMx,6xMi,6xUM,6xLM,6yMe,6yVr,6yMx,6yMn,6yUM,6yLM,6zMe,6zVr,6zMx,6zMi,6zUM,6zLM,7xMe,7xVr,7xMx,7xMi,7xUM,7xLM,7yMe,7yVr,7yMx,7yMn,7yUM,7yLM,7zMe,7zVr,7zMx,7zMi,7zUM,7zLM
-0.056672493376984046,0.01579456181199017,0.22270341118176779,-0.2487482753319618,-0.21355515689804005,0.10139743008165276,0.18636415203412374,0.0028764663710885347,0.27392889138979787,0.09847930914316422,0.11692333297851758,0.25736363728841144,0.022550404973519157,0.00046142115743646886,0.04899598757425944,-0.026463671372486994,-0.009544506669044495,0.04446572849893163,-0.056672493376984046,0.01579456181199017,0.22270341118176779,-0.2487482753319618,-0.21355515689804005,0.10139743008165276,0.18636415203412374,0.0028764663710885347,0.27392889138979787,0.09847930914316422,0.11692333297851758,0.25736363728841144,0.022550404973519157,0.00046142115743646886,0.04899598757425944,-0.026463671372486994,-0.009544506669044495,0.04446572849893163,0.10859048143029212,0.05404521343079223,0.44624513387680054,-0.22586116194725037,-0.21559444069862366,0.3855181733767192,0.31882991194725036,0.007910615345709752,0.5009201169013977,0.1886451244354248,0.19621163606643677,0.42260080575942993,0.03936724662780762,0.0020222707915627325,0.12441176176071167,-0.021492063999176025,-0.012501686811447144,0.0955786903699239,1.1282063950943342,0.020094727397519052,1.3260566340790505,0.8604243872257737,0.9234136984853719,1.28250796910526,0.4422673555252746,0.005194937305324112,0.5366659796346668,0.33952054971952444,0.3463634408657785,0.5303098729832185,0.3163848029424204,0.04265646856290923,0.907331775044533,0.1530253658700606,0.15356971099839506,0.5195252532289565,1.50957852602005,0.09734050432351822,1.907796025276184,1.0623425245285034,1.0938575863838196,1.9007859627405803,0.7494779288768768,0.024176402146204944,0.936200737953186,0.49968963861465454,0.504439651966095,0.9060928424199423,0.6517633080482483,0.1994776195169925,1.9342248439788818,0.26572084426879883,0.3141299784183502,1.1080631613731384,-2.274717426300049,0.0806321223915967,-1.714084506034851,-2.7102792263031006,-2.6326260566711426,-1.924322525660197,-0.7614337503910065,0.05577156175790865,-0.4536130428314209,-1.191695213317871,-1.14990234375,-0.5005688269933065,-0.6665514349937439,0.32332858096897626,-0.3288090229034424,-2.350283622741699,-1.4960228204727173,-0.38712724049886066,2.274717426300049,0.0806321223915967,2.7102792263031006,1.714084506034851,1.8439443111419678,2.5957044760386148,0.8681494235992432,0.02785364663035438,1.191695213317871,0.6626867651939392,0.672505646944046,1.078668475151062,0.73806192278862,0.29713375223417277,2.350283622741699,0.4263285994529724,0.4406585097312927,1.2467494209607441,0.055001193471252915,0.0011700040007402161,0.11873893439769745,0.01824924349784851,0.019020505249500275,0.10088281333446503,0.04022279977798462,0.0014872366416378213,0.14557504653930664,0.005562961101531982,0.006081104278564453,0.08456917603810628,0.011268556118011475,0.0002256888207362806,0.041820526123046875,0.00012004375457763672,0.0004284381866455078,0.03093014160792033
