time,x,y,z
1709255216625,-0.08957916498184204,-0.006599247455596924,-0.09645003080368042
1709255216650,0.37036585807800293,0.28256160020828247,0.23267126083374023
1709255216675,0.8627195358276367,0.4167822003364563,0.34916800260543823
1709255216700,1.606571078300476,0.5588006973266602,0.2805723547935486
1709255216725,1.4702022075653076,0.6068528294563293,0.30890876054763794
1709255216750,0.7937641739845276,0.7455059289932251,0.12441176176071167
1709255216775,-0.16993531584739685,0.7155191898345947,0.041820526123046875
1709255216800,-1.885948657989502,-0.021586179733276367,-0.1064046323299408
1709255216825,-1.9738041162490845,-0.37286388874053955,-0.3741365373134613
1709255216850,-1.1516138315200806,-0.4833551049232483,-0.591987669467926
1709255216875,-0.5824096202850342,-0.2841659188270569,-0.4204115867614746
1709255216900,0.1424999237060547,0.07053345441818237,-0.0999029278755188
1709255216925,0.7471508979797363,0.313972532749176,0.14809578657150269
1709255216950,1.6131083965301514,0.49381840229034424,0.4220481514930725
1709255216975,1.5874598026275635,0.6383694410324097,0.5165365934371948
1709255217000,1.014999270439148,0.7419033646583557,0.5000211000442505
1709255217025,0.4077370762825012,0.7348021268844604,0.404559850692749
1709255217050,-1.4201650619506836,0.37349408864974976,-0.021492063999176025
1709255217075,-2.2742788791656494,-0.2982800006866455,-0.33768782019615173
1709255217100,-1.5099472999572754,-0.5612087845802307,-0.5563145875930786
1709255217125,-0.9723607301712036,-0.484030544757843,-0.5784925818443298
1709255217150,-0.18450771272182465,-0.05187493562698364,-0.3665297031402588
1709255217175,0.2957793176174164,0.18607527017593384,-0.1657811403274536
1709255217200,1.5134938955307007,0.46678006649017334,0.22580742835998535
1709255217225,1.7378032207489014,0.5603978633880615,0.40862876176834106
1709255217250,1.1781278848648071,0.795363187789917,0.4600733518600464
1709255217275,0.6883913278579712,0.798217236995697,0.3807443082332611
1709255217300,-0.8471888303756714,0.5310485363006592,0.05281245708465576
1709255217325,-2.0363430976867676,-0.12606853246688843,-0.2819252610206604
1709255217350,-1.5513304471969604,-0.5480352640151978,-0.4305613040924072
1709255217375,-0.9108467102050781,-0.5232229232788086,-0.5299147963523865
1709255217400,-0.12749457359313965,-0.15138280391693115,-0.26531022787094116
