time,x,y,z
1709255216975.0,1.6131083965301514,0.7455059289932251,0.5165365934371948
1709255217975.0,1.8873248100280762,0.8680288195610046,0.4600733518600464
1709255218975.0,1.9072370529174805,0.936200737953186,0.5988353490829468
1709255219975.0,1.4645847082138062,0.8525720238685608,0.645103931427002
1709255220975.0,1.4461162090301514,0.7097992897033691,0.4664658308029175
1709255221975.0,1.1253726482391357,0.6021209955215454,0.5232725143432617
1709255222975.0,1.1256277561187744,0.49968963861465454,0.3625391125679016
1709255223975.0,1.0623425245285034,0.5091896653175354,0.26572084426879883
1709255224975.0,1.907796025276184,0.914048969745636,0.7448607087135315
1709255225975.0,1.5562751293182373,0.8576232194900513,1.9342248439788818
1709255226975.0,0.5006701946258545,0.8769222497940063,2.20841121673584
1709255227975.0,0.20535969734191895,0.7742306590080261,1.6684389114379883
1709255228975.0,0.20561237633228302,0.7858549356460571,1.6673572063446045
1709255229975.0,0.45671093463897705,0.983445405960083,1.7607567310333252
1709255230975.0,0.31870099902153015,1.1338958740234375,2.459484100341797
1709255231975.0,0.423166960477829,1.3177299499511719,2.5265605449676514
1709255232975.0,0.43995651602745056,1.372083067893982,2.8805246353149414
1709255233975.0,0.6890569925308228,1.0798802375793457,2.888885736465454
1709255234975.0,0.22393180429935455,1.357278823852539,2.5737862586975098
1709255235975.0,0.16750793159008026,1.1315891742706299,2.247218132019043
