time,x,y,z
1709257301976.0,-0.00017799437046051025,6.7148357629776e-05,-0.0026671886444091797
1709257302976.0,-0.0002791536971926689,0.00013539986684918404,-0.00198286771774292
1709257303976.0,-0.00027710478752851486,0.0001855236478149891,-0.0019205808639526367
1709257304976.0,0.0001494893804192543,0.0003660982474684715,-0.0017836689949035645
1709257305976.0,0.00037652580067515373,0.0006098393350839615,-0.001845717430114746
1709257306976.0,0.0006765592843294144,0.00046058371663093567,-0.0019378662109375
1709257307976.0,0.000557060819119215,0.0007293545641005039,-0.0017986297607421875
1709257308976.0,0.00047747138887643814,0.00041296985000371933,-0.0018140077590942383
1709257309975.0,0.0002431049942970276,0.000513316597789526,-0.0019207000732421875
1709257310976.0,0.0001640552654862404,0.00041330140084028244,-0.0017080903053283691
1709257311975.0,-0.00011450797319412231,0.00015184888616204262,-0.0018126964569091797
1709257312976.0,-0.00014590797945857048,0.00012357579544186592,-0.0021788477897644043
1709257313975.0,-0.0004757964052259922,4.183780401945114e-05,-0.0023598074913024902
1709257314976.0,-0.0007407381199300289,0.00034908996894955635,-0.0021293163299560547
1709257315976.0,-0.0006635012105107307,8.215242996811867e-05,-0.0019456148147583008
1709257316976.0,-0.000773589126765728,6.517395377159119e-05,-0.0017768144607543945
1709257317976.0,-0.0007486087270081043,0.0006967107765376568,-0.0017464756965637207
1709257318976.0,-0.0009418572299182415,0.0007755076512694359,-0.001804947853088379
1709257319975.0,-0.0008452306501567364,0.0008047609589993954,-0.0020343661308288574
1709257320975.0,-0.0006999410688877106,0.0008658813312649727,-0.0017291903495788574
