time,x,y,z
1709257301976.0,-0.00016755195600645883,4.556787067226001e-05,-0.002413158757346017
1709257302976.0,-7.927975354668421e-05,6.529766445358594e-05,-0.0019197784937345064
1709257303976.0,-0.0001313484703692106,4.709107228196584e-05,-0.0017450268451984113
1709257304976.0,0.0001851612558731666,0.0003772345610345021,-0.002233421191191062
1709257305976.0,0.0003930390215454957,0.0005773971191583535,-0.0019451043544671475
1709257306976.0,0.0005066262510342476,0.0004821585204738837,-0.0020402028010441707
1709257307976.0,0.00041333793734128657,0.0004896692668971343,-0.0018648749742752467
1709257308976.0,0.0004116295812985836,0.00044754426926374435,-0.0018330766604496883
1709257309975.0,0.00023278356410371952,0.0005505211197603971,-0.0018117443109169984
1709257310976.0,0.00010527108007898697,0.00029560189264324994,-0.001924121991181985
1709257311975.0,-1.5059103950476036e-05,0.00020186099199912487,-0.0020223214076115536
1709257312976.0,-8.748144580003542e-05,0.00011332645916785949,-0.0020484435252654245
1709257313975.0,-0.0005040837881656793,0.00019934820011258125,-0.0020473171503115925
1709257314976.0,-0.0005064744454545852,0.00024340282648037642,-0.00209422753407405
1709257315976.0,-0.0006631047417147037,0.00023466511032520197,-0.0021200317602891186
1709257316976.0,-0.0007620791737467814,0.0004420354604147948,-0.0019863018622765173
1709257317976.0,-0.000798645727814008,0.0006394077044649002,-0.0019509287980886607
1709257318976.0,-0.0007664388499389857,0.0007289661070666252,-0.0016792661104446803
1709257319975.0,-0.0009809429518496378,0.0005985519323402491,-0.0018830971840100412
1709257320975.0,-0.0007696304804621598,0.0004921592055605008,-0.0019983542271149466
