time,x,y,z
1709257301976.0,0.001732762437313795,0.001347170677036047,0.0025502443313598633
1709257302976.0,0.003001929260790348,0.005387313198298216,0.002594888210296631
1709257303976.0,0.0026880521327257156,0.0038257683627307415,0.0017415285110473633
1709257304976.0,0.0020065833814442158,0.0038532493636012077,0.011582136154174805
1709257305976.0,0.00216713547706604,0.0029766745865345,0.0054482221603393555
1709257306976.0,0.002696812618523836,0.0021357135847210884,0.0005342364311218262
1709257307976.0,0.00245347386226058,0.003359402995556593,-5.942583084106445e-05
1709257308976.0,0.002569370437413454,0.00251392787322402,0.000337064266204834
1709257309975.0,0.0021927282214164734,0.0016080979257822037,0.0016497373580932617
1709257310976.0,0.0015338612720370293,0.0012973127886652946,-0.0006390213966369629
1709257311975.0,0.0015592491254210472,0.0023751691915094852,-0.0002562403678894043
1709257312976.0,0.002388689201325178,0.0016200621612370014,0.00020116567611694336
1709257313975.0,0.0034258225932717323,0.004153630696237087,0.00256955623626709
1709257314976.0,0.002272754441946745,0.004529010504484177,-0.00019162893295288086
1709257315976.0,0.003549069631844759,0.007648985367268324,0.003181278705596924
1709257316976.0,0.0017723715864121914,0.005152831319719553,0.00022220611572265625
1709257317976.0,0.0004848623648285866,0.0026437868364155293,0.0007569193840026855
1709257318976.0,0.0009424425661563873,0.0028377436101436615,0.0003312826156616211
1709257319975.0,0.0006058197468519211,0.0023400746285915375,-0.00014215707778930664
1709257320975.0,0.005693027283996344,0.008067596703767776,0.0020699501037597656
