time,x,y,z
1709253220976.0,5.486607551574707e-05,0.0002700984477996826,6.42538070678711e-05
1709253221976.0,0.00012943148612976074,0.0001989901065826416,0.0002562403678894043
1709253222976.0,0.0009060651063919067,7.18533992767334e-05,0.00018513202667236328
1709253223976.0,0.00021688640117645264,0.0003674030303955078,0.00013184547424316406
1709253224975.0,0.00023607909679412842,4.214048385620117e-05,7.82012939453125e-05
1709253225975.0,1.2561678886413574e-05,0.0001601576805114746,0.000209808349609375
1709253226976.0,0.0006118118762969971,0.000361025333404541,0.00014013051986694336
1709253227976.0,0.0006981641054153442,1.659989356994629e-05,0.00011599063873291016
1709253228976.0,9.979307651519775e-05,9.074807167053223e-05,0.00021225214004516602
1709253229976.0,5.653500556945801e-05,1.5974044799804688e-05,0.00010651350021362305
1709253230976.0,0.00011858344078063965,0.0004068613052368164,5.1081180572509766e-05
1709253231976.0,0.00011396408081054688,3.069639205932617e-06,0.00033277273178100586
1709253232976.0,0.00019066035747528076,0.00010845065116882324,0.0003694891929626465
1709253233976.0,6.115436553955078e-05,0.0002682507038116455,0.00013047456741333008
1709253234976.0,2.1949410438537598e-05,2.7477741241455078e-05,3.9637088775634766e-05
1709253235976.0,0.000140264630317688,0.00011646747589111328,0.0001837015151977539
1709253236976.0,2.2917985916137695e-05,3.540515899658203e-05,0.00010025501251220703
1709253237976.0,0.00022935867309570312,2.09808349609375e-05,0.00015091896057128906
1709253238976.0,2.3752450942993164e-05,2.300739288330078e-05,1.329183578491211e-05
1709253239976.0,3.5017728805541992e-06,0.00011727213859558105,7.700920104980469e-05
