time,x,y,z
1709253220101,0.002987876534461975,-0.0005085170269012451,-0.0029327869415283203
1709253220126,5.486607551574707e-05,0.0018627345561981201,-0.0060836076736450195
1709253220151,-0.0015910416841506958,0.0018859803676605225,-0.004127979278564453
1709253220176,-0.0027580857276916504,0.0037050247192382812,0.0029144287109375
1709253220201,-0.010072365403175354,-0.0007465481758117676,0.0011138916015625
1709253220226,-0.010230094194412231,-0.0046302080154418945,-0.0002211928367614746
1709253220251,0.0036835968494415283,-0.006324112415313721,0.003249645233154297
1709253220276,0.007907301187515259,-0.002575784921646118,0.0031027793884277344
1709253220301,-0.0018932819366455078,0.00522574782371521,-0.0061089396476745605
1709253220326,-0.005488142371177673,0.005066603422164917,-0.007749080657958984
1709253220351,-0.003138527274131775,0.004530429840087891,-0.0019535422325134277
1709253220376,-0.005151659250259399,-0.0015642046928405762,7.581710815429688e-05
1709253220401,-0.004990324378013611,-0.007998049259185791,0.003245413303375244
1709253220426,0.003952726721763611,-0.0026698708534240723,0.0010811090469360352
1709253220451,0.003681674599647522,0.0013207793235778809,0.0022034049034118652
1709253220476,-0.004667192697525024,-0.0011380016803741455,-0.007258057594299316
1709253220501,-0.003357529640197754,0.0029631853103637695,-0.002456843852996826
1709253220526,-0.0002057105302810669,0.0014481842517852783,-0.0031898021697998047
1709253220551,0.0040825605392456055,-0.001536935567855835,-0.0008379817008972168
1709253220576,0.001738026738166809,-0.0003928840160369873,-0.0007233619689941406
1709253220601,-0.003610461950302124,-0.0012649893760681152,-0.0024262070655822754
1709253220626,-0.0026815980672836304,-0.0028561949729919434,-0.001063227653503418
1709253220651,-0.001243308186531067,-0.002328246831893921,-0.0010731816291809082
1709253220676,-0.0008538961410522461,0.003099381923675537,-0.005799770355224609
1709253220701,0.0022063851356506348,0.0025366544723510742,-6.42538070678711e-05
1709253220726,-0.005270540714263916,-0.0016838610172271729,-0.003500223159790039
1709253220751,-0.0031055063009262085,-0.004645705223083496,0.0008667707443237305
1709253220776,0.006045490503311157,0.0005726516246795654,0.0002759695053100586
1709253220801,-0.0032972097396850586,0.0009450018405914307,-0.0031264424324035645
1709253220826,-0.006913572549819946,0.0023275017738342285,-0.0052765607833862305
1709253220851,-0.0015982389450073242,-0.0017070770263671875,-0.006451725959777832
1709253220876,0.006777241826057434,0.001968681812286377,0.00018101930618286133
1709253220901,0.003925889730453491,-0.0042372047901153564,0.0014824867248535156
1709253220926,-0.003198757767677307,-0.007303386926651001,-0.0003555417060852051
1709253220951,-0.00025926530361175537,0.0002700984477996826,0.0002505183219909668
1709253220976,-0.006978839635848999,0.0035175085067749023,-0.005978763103485107
1709253221001,-0.004669561982154846,0.0023851394653320312,-0.004369676113128662
1709253221026,-0.0020362287759780884,0.0001989901065826416,0.0007477402687072754
1709253221051,0.0036372989416122437,-0.0012787282466888428,0.0002562403678894043
1709253221075,0.004684373736381531,-0.0037995874881744385,0.004671335220336914
1709253221101,-0.002159819006919861,-0.007810741662979126,0.000686347484588623
1709253221126,-0.006942525506019592,-0.005620896816253662,-0.0010892152786254883
1709253221151,0.005426734685897827,0.009908556938171387,0.008604884147644043
1709253221176,0.0015135258436203003,0.02314215898513794,-0.022063255310058594
1709253221201,-0.02774377167224884,-0.00996541976928711,-0.020866692066192627
1709253221226,0.015095919370651245,-0.022119522094726562,0.025935113430023193
1709253221251,0.034911349415779114,0.003946274518966675,0.016592085361480713
1709253221276,-0.016985327005386353,0.0010121166706085205,-0.011097133159637451
1709253221301,-0.01958411931991577,0.008442312479019165,-0.015154063701629639
1709253221326,-0.0073385536670684814,-0.001348644495010376,-0.008233726024627686
1709253221351,-0.0042197853326797485,-0.017984747886657715,0.012914597988128662
1709253221376,0.022545933723449707,0.014005869626998901,0.0055890679359436035
1709253221401,0.0024757832288742065,0.006692647933959961,-0.01171189546585083
1709253221426,-0.012997925281524658,-0.009315639734268188,-0.001521468162536621
1709253221451,-0.000254705548286438,0.00156402587890625,-0.0025131702423095703
1709253221476,-0.004086494445800781,-0.004882335662841797,0.004752397537231445
1709253221501,0.0065073370933532715,0.0011432170867919922,0.005156099796295166
1709253221526,-0.00012943148612976074,0.004376918077468872,-0.01205587387084961
1709253221551,-0.01852494478225708,-0.008301109075546265,-0.008577525615692139
1709253221576,0.0050519853830337524,0.005937844514846802,0.015120208263397217
1709253221601,0.0073670148849487305,-0.0024223625659942627,-0.017758727073669434
1709253221626,0.02059762179851532,0.003062814474105835,0.003866732120513916
1709253221651,0.014013722538948059,-0.0013733208179473877,0.006816387176513672
1709253221676,-0.02802133560180664,-0.00600886344909668,-0.0014740228652954102
1709253221701,0.0016078948974609375,0.0035301148891448975,0.004074692726135254
1709253221726,0.00395435094833374,-0.0009903013706207275,-0.008263885974884033
1709253221751,0.008991703391075134,0.0029220879077911377,0.003850877285003662
1709253221776,-0.00926370918750763,-0.006673276424407959,-0.004958212375640869
1709253221801,-0.018528684973716736,-0.0029179155826568604,-0.0027686357498168945
1709253221826,0.0104617178440094,0.0016283988952636719,-0.0025911927223205566
1709253221851,0.0015910714864730835,-0.0030937492847442627,-0.002779245376586914
1709253221876,0.007279485464096069,0.014666110277175903,0.0013191699981689453
1709253221901,-0.0063615888357162476,0.004107415676116943,-0.011354565620422363
