time,x,y,z
1709253220976.0,0.007907301187515259,0.00522574782371521,0.003249645233154297
1709253221976.0,0.034911349415779114,0.02314215898513794,0.025935113430023193
1709253222976.0,0.03210340440273285,0.07018986344337463,0.04728597402572632
1709253223976.0,0.026987433433532715,0.01932261884212494,0.020061194896697998
1709253224975.0,0.01319807767868042,0.03341367840766907,0.020664513111114502
1709253225975.0,0.05262872576713562,0.03481292724609375,0.04538261890411377
1709253226976.0,0.042307183146476746,0.021520137786865234,0.040666043758392334
1709253227976.0,0.03758248686790466,0.04207757115364075,0.030543744564056396
1709253228976.0,0.019279897212982178,0.016914010047912598,0.01779121160507202
1709253229976.0,0.00927591323852539,0.012141525745391846,0.009275376796722412
1709253230976.0,0.011607378721237183,0.004461437463760376,0.005319833755493164
1709253231976.0,0.009426295757293701,0.0069169700145721436,0.0052547454833984375
1709253232976.0,0.01664017140865326,0.009340852499008179,0.008611321449279785
1709253233976.0,0.013727039098739624,0.005528956651687622,0.007570803165435791
1709253234976.0,0.008796438574790955,0.005685240030288696,0.004365801811218262
1709253235976.0,0.0063333213329315186,0.004092901945114136,0.00484311580657959
1709253236976.0,0.005964204668998718,0.0033022165298461914,0.005714893341064453
1709253237976.0,0.01362241804599762,0.005865246057510376,0.006245791912078857
1709253238976.0,0.005895182490348816,0.003968864679336548,0.005358576774597168
1709253239976.0,0.005840867757797241,0.0025428831577301025,0.0035219192504882812
